Frequency (Hz),Trace 2 (dB),Phase (deg)
1312.430426904576,-97.34929649090003,163.1226020891179
1314.017404446178,-92.03071799534946,151.5945150216845
1315.60438198778,-87.3559755427294,158.5442081132241
1317.191359529381,-83.02894292927775,172.6864358761991
1318.778337070983,-81.87190248887377,173.0779627500366
1320.365314612584,-85.44290446943884,161.8102872259234
1321.952292154186,-96.37625789847137,121.1428882750903
1323.539269695788,-94.0842750224808,179.7006322783207
1325.126247237389,-91.77909972575409,167.2201258491333
1326.713224778991,-92.93457631311102,168.0569504942028
1328.300202320593,-100.2749075947467,130.756426445932
1329.887179862194,-103.2622703901398,16.67719770331002
1331.474157403796,-94.52822572220866,3.408752151757085
1333.061134945398,-85.04465612742527,173.4409799855664
1334.648112486999,-83.49503774105393,169.233069292644
1336.235090028601,-83.40354913135918,162.163930963871
1337.822067570203,-85.59859255824492,169.0715929715271
1339.409045111805,-93.25924070057708,32.3333611677678
1340.996022653406,-87.90825007375548,133.7455547428559
1342.583000195008,-80.9079626308986,139.8772792125276
1344.16997773661,-80.96244596398731,122.8150260242262
1345.756955278211,-71.66022479711125,35.51857982738309
1347.343932819813,-62.72282435448481,24.5598496500229
1348.930910361414,-60.34597228990635,21.78731803649203
1350.517887903016,-60.04953950054637,20.91710411182876
1352.104865444618,-60.83400123127124,21.8727998282464
1353.691842986219,-66.31177933207601,23.17407888717177
1355.278820527821,-81.01466369228703,25.33566708425116
1356.865798069423,-95.75183654779138,51.2164444140108
1358.452775611024,-90.06853470971345,97.11412412565249
1360.039753152626,-86.99922490259077,131.0814231678601
1361.626730694228,-89.06315709736481,152.0923762479572
1363.213708235829,-93.40319466580924,24.38776998499764
1364.800685777431,-90.08376709649966,100.3346419540117
1366.387663319033,-84.15763929585124,144.5323824442312
1367.974640860635,-83.45084745496865,156.8886173361444
1369.561618402236,-88.75706213400008,165.4352656525123
1371.148595943838,-103.9034219325513,53.17155659656243
1372.735573485439,-88.59143219553476,166.8175131258683
1374.322551027041,-84.96021716010327,2.498706977608411
1375.909528568643,-85.70912674580822,24.1855826374627
1377.496506110244,-86.66292636493289,38.51365085936138
1379.083483651846,-88.46098649300274,59.76480116238698
1380.670461193448,-90.71192909178021,86.7597085017352
1382.257438735049,-97.37290214959972,85.32851206053186
1383.844416276651,-97.10025125368333,55.35310590042059
1385.431393818253,-92.05148654267639,61.21833822040234
1387.018371359854,-89.1065317648841,64.72503994684128
1388.605348901456,-86.96694853486606,66.5509053431101
1390.192326443058,-88.07688359194384,54.4363759383854
1391.779303984659,-94.90449741163343,152.2107531274227
1393.366281526261,-84.22092569010482,79.21630989692473
1394.953259067863,-80.75809476785979,75.02412410010018
1396.540236609464,-82.33466809962179,77.8068130067397
1398.127214151066,-85.95756801379645,45.58653348436112
1399.714191692668,-84.87742615967485,5.965132232882074
1401.301169234269,-87.24650970751868,178.262626972848
1402.888146775871,-87.36991018040794,16.87336819170654
1404.475124317473,-86.24822902834651,27.81438079756314
1406.062101859074,-99.11550575800918,36.44000492716584
1407.649079400676,-90.61630163429591,70.98510722434312
1409.236056942278,-82.83333428279761,96.61962918822076
1410.823034483879,-80.27313588167553,104.844251076961
1412.410012025481,-81.72067847855715,119.9159289613384
1413.996989567083,-83.17351340862267,134.1496969012248
1415.583967108684,-84.11704881174857,116.7128806122663
1417.170944650286,-85.2656696196472,76.65766737659513
1418.757922191888,-83.84147831185527,46.77443206148954
1420.344899733489,-82.17559762708687,48.3057696314219
1421.931877275091,-82.90319035585667,49.49186138644801
1423.518854816693,-89.45643727797784,41.38095677778966
1425.105832358294,-94.59123179107712,77.91409797713847
1426.692809899896,-85.30052004537821,68.50449369664345
1428.279787441498,-82.85944230196485,77.87763840859137
1429.866764983099,-80.62275074534028,90.83222930959661
1431.453742524701,-79.84195924904368,96.64152878488953
1433.040720066303,-82.19507920418405,103.9277508524291
1434.627697607904,-85.65062634425954,109.6181351340266
1436.214675149506,-92.7453486378914,91.59311568610129
1437.801652691108,-94.26396611738588,107.8509947082072
1439.388630232709,-87.90536138871101,104.9820583419777
1440.975607774311,-88.94180902752645,126.3400456067825
1442.562585315913,-93.46224404064996,132.9745568593119
1444.149562857514,-102.9404714720879,62.15337451205104
1445.736540399116,-84.24716367780754,177.1201207712037
1447.323517940718,-75.6049361303732,177.1066001423152
1448.910495482319,-73.36904930395531,179.4545156009188
1450.497473023921,-73.49438803917448,178.1229132974307
1452.084450565523,-73.54690154311773,171.6618172205583
1453.671428107124,-75.78137343432665,164.6294125534244
1455.258405648726,-79.12089818928156,149.1206052624897
1456.845383190328,-78.45345858152955,135.547610948175
1458.432360731929,-78.02131001543566,132.0404589029297
1460.019338273531,-79.8668170834156,122.0788273540117
1461.606315815133,-82.4191751298184,110.3633450749436
1463.193293356734,-85.77678950190175,101.9089229392129
1464.780270898336,-86.04563802762095,67.65139619441481
1466.367248439938,-83.59158134432957,49.81402587754445
1467.954225981539,-83.08619734396046,43.72292925791263
1469.541203523141,-81.8312413142985,39.62547638905682
1471.128181064743,-82.12427133048416,28.92990160773477
1472.715158606344,-84.39237387547442,1.976124878078474
1474.302136147946,-85.64844241344917,173.369709464051
1475.889113689547,-89.4496042167973,13.20115083614154
1477.476091231149,-93.93352545773807,110.1685034323203
1479.063068772751,-87.20266556991092,129.0082425617631
1480.650046314352,-87.54182948168177,118.045647907796
1482.237023855954,-100.0346515741888,126.7653962832475
1483.824001397556,-85.75715645712455,107.0578094722828
1485.410978939158,-79.71585124300654,108.5373444421234
1486.997956480759,-78.86919127248048,106.0427510283801
1488.584934022361,-80.61796610722489,105.5821735812233
1490.171911563963,-85.10399286065842,126.9415812230779
1491.758889105564,-86.25652760901751,17.5776487192464
1493.345866647166,-83.11268587496659,43.66139738947672
1494.932844188768,-88.30012802095905,16.13664760224396
1496.519821730369,-82.18266051158203,93.10604632139908
1498.106799271971,-76.75344135913187,85.62550652007813
1499.693776813572,-74.86000196253747,88.3415033756816
1501.280754355174,-73.9245732146579,85.26584912504978
1502.867731896776,-75.01422368929866,81.29457862161841
1504.454709438377,-77.94551383400581,75.07740587334038
1506.041686979979,-79.57732473195314,60.57679518181958
1507.628664521581,-82.59890783427332,57.20251626933668
1509.215642063182,-89.76546209194871,98.6391686873196
1510.802619604784,-85.9976504125402,138.7969947580381
1512.389597146386,-83.26340643624791,138.1957303220635
1513.976574687988,-82.70430741676,130.7575220311315
1515.563552229589,-84.32881032455377,109.4032461588479
1517.150529771191,-89.60549793256121,65.76284259905708
1518.737507312793,-90.06611281405723,159.951927850639
1520.324484854394,-86.40082682307492,122.3304789978592
1521.911462395996,-84.45479029552826,101.6374270346449
1523.498439937598,-83.69318453699519,99.63143799406268
1525.085417479199,-84.02668736890767,95.81636826349101
1526.672395020801,-85.64638550899076,71.85466795014229
1528.259372562402,-87.70465065825418,42.29624726790872
1529.846350104004,-87.80676137572087,9.604889071619583
1531.433327645606,-85.34210254284102,160.7464134886567
1533.020305187207,-85.13551439288324,147.8685046422274
1534.607282728809,-87.6704421544194,139.5376576897799
1536.194260270411,-90.61480986799891,129.0084858012039
1537.781237812012,-98.79800062537583,133.8842059007314
1539.368215353614,-97.49753979724318,136.6222477321658
1540.955192895216,-89.52966580109714,148.4407527423082
1542.542170436818,-88.90120404986632,132.2865423125283
1544.129147978419,-90.23794840770697,102.3594105582648
1545.716125520021,-88.29988492589504,75.17238712350348
1547.303103061623,-82.00179319149954,68.32358982350159
1548.890080603224,-79.78470564977466,70.62366884165517
1550.477058144826,-80.45387700165882,75.50063649849193
1552.064035686427,-81.51531990080672,70.74488461855343
1553.651013228029,-83.88022561344583,35.62549706308084
1555.237990769631,-82.47046928509516,176.2228742231099
1556.824968311232,-81.58060873569808,163.6137016293561
1558.411945852834,-83.83572464293448,152.5214099769485
1559.998923394436,-90.8351448738663,153.9461515026188
1561.585900936037,-109.3235233231791,138.6207226223707
1563.172878477639,-91.42149156508822,53.2022033642881
1564.759856019241,-88.44999128978961,60.30610930051387
1566.346833560842,-89.50523073492084,62.70909702383063
1567.933811102444,-89.43349471828512,59.33024111101602
1569.520788644046,-91.65875568296337,46.28092539304408
1571.107766185648,-93.09332570569795,150.7878926239651
1572.694743727249,-87.99126704199108,118.5854528705147
1574.281721268851,-86.71255929057688,111.6925103064548
1575.868698810452,-86.05089945508594,101.804301138686
1577.455676352054,-86.72265193106179,85.51573375129655
1579.042653893656,-88.01266988881075,70.60400738498829
1580.629631435257,-89.27599169402556,45.19172576642632
1582.216608976859,-88.14764772537062,8.169104435322259
1583.803586518461,-86.63985061410025,172.8387877315053
1585.390564060062,-85.79226041572292,179.2491021215513
1586.977541601664,-84.10874160000139,20.03789799488244
1588.564519143266,-82.44772533288126,34.1944110651273
1590.151496684867,-81.18495710706298,49.04786105299515
1591.738474226469,-79.18537979270948,63.61697929774333
1593.325451768071,-78.72331481430098,69.71672746719771
1594.912429309672,-82.14864806035885,70.52703401013272
1596.499406851274,-93.35186427437094,145.3984944915109
1598.086384392876,-79.65595524907374,105.2991376827579
1599.673361934477,-76.17014499341661,103.9882669057435
1601.260339476079,-75.38756931859452,98.7938535853023
1602.847317017681,-78.50203285804979,93.43555409206971
1604.434294559282,-89.60368049016695,74.54094529928975
1606.021272100884,-90.22167360808393,137.0144916978595
1607.608249642486,-88.46683281421272,143.0727802258334
1609.195227184087,-88.63182029906801,175.4308566858521
1610.782204725689,-86.33908409064234,8.152890375523565
1612.369182267291,-83.06266009666864,18.43932587976234
1613.956159808892,-81.14525651815961,16.51114948153764
1615.543137350494,-81.31602905545492,176.4105949229921
1617.130114892096,-84.78245836003617,150.1901494652263
1618.717092433697,-90.1069641736669,90.08207328311104
1620.304069975299,-87.57356954166499,72.58861895210403
1621.891047516901,-86.22673183720804,79.05972808966297
1623.478025058502,-89.0526624321391,62.42905545508846
1625.065002600104,-96.56467837606876,20.11016022578169
1626.651980141706,-97.87319043294339,127.2921692931824
1628.238957683307,-89.83665940849966,135.2364488706143
1629.825935224909,-89.85106961949923,152.3876121632449
1631.412912766511,-91.61778259129116,64.73317804851881
1632.999890308112,-84.17554375704628,97.80750414612017
1634.586867849714,-80.41470440115413,115.4490036663981
1636.173845391316,-79.17125580811626,128.0197621628912
1637.760822932917,-80.57966721175515,141.0065077389398
1639.347800474519,-82.051595102839,159.551807934151
1640.934778016121,-83.83829083909563,168.7981414802553
1642.521755557722,-88.91108410273853,158.3163529485378
1644.108733099324,-95.36731023465732,103.2441581094347
1645.695710640926,-88.83594190513787,85.13653056355083
1647.282688182527,-82.14314996099488,99.05599586482295
1648.869665724129,-80.00112940591794,106.7777288575323
1650.456643265731,-79.78888644828406,114.1444229960104
1652.043620807332,-80.24086029589583,117.7697549740996
1653.630598348934,-83.53955796637555,123.9566211118013
1655.217575890535,-89.73419346429382,117.2898087768832
1656.804553432137,-89.89331896956091,49.25520944248566
1658.391530973739,-85.59037485197253,30.8462188631348
1659.978508515341,-83.78320320853464,33.01759437468465
1661.565486056942,-83.01317692156948,42.23300501728681
1663.152463598544,-84.6753475932757,54.34927131604846
1664.739441140146,-90.9828725556312,81.08125711104817
1666.326418681747,-92.92799374818463,147.0746006239229
1667.913396223349,-91.42449695182357,168.9975436899655
1669.500373764951,-89.29501746270846,1.34059591880373
1671.087351306552,-89.11455839707649,169.42397620989
1672.674328848154,-88.3901011271044,137.1975957215646
1674.261306389756,-85.52252436718517,136.3275756770924
1675.848283931357,-85.72343070540137,145.9143274788269
1677.435261472959,-88.39430836071247,157.3253191021493
1679.02223901456,-92.10516957651819,147.2908780029114
1680.609216556162,-92.14535959506119,79.84595646054684
1682.196194097764,-87.10403943195706,53.92346245326755
1683.783171639365,-85.35840335154842,47.40752868829323
1685.370149180967,-87.46065993530748,47.34582300248105
1686.957126722569,-96.10553176079517,58.37846355180449
1688.544104264171,-89.93953895308009,47.64057918804013
1690.131081805772,-81.35650963632217,53.92000405899578
1691.718059347374,-79.24199557095434,58.46658364018175
1693.305036888976,-78.87008019479754,58.73358333857033
1694.892014430577,-78.92907541948,58.7326319811422
1696.478991972179,-78.4443958201359,63.44725951847167
1698.065969513781,-77.81179333818682,65.29083265039785
1699.652947055382,-79.22425944112729,61.88971782345993
1701.239924596984,-81.1751274418456,49.20058860478199
1702.826902138585,-83.65810245621714,27.92080391450409
1704.413879680187,-85.70695438226852,149.1911219524749
1706.000857221789,-82.21858913894577,124.6737196250235
1707.58783476339,-82.17906922497038,125.9434455789926
1709.174812304992,-83.47185994296655,127.9558350123105
1710.761789846594,-83.30911583304241,143.8836765779146
1712.348767388195,-81.57764112476583,159.7024827018964
1713.935744929797,-79.86918318337089,170.6815397014328
1715.522722471399,-77.98348450199597,2.162272920403691
1717.109700013001,-77.74959143829926,12.92400752884683
1718.696677554602,-79.57740633886318,21.09689956494151
1720.283655096204,-83.21661379460983,23.1459301833017
1721.870632637806,-95.4916450136365,32.67319719949361
1723.457610179407,-89.20775819543765,10.14071197809351
1725.044587721009,-86.03556254510193,1.063069758640312
1726.63156526261,-86.92257720813993,161.8035264885554
1728.218542804212,-87.95589155972891,133.7799765253083
1729.805520345814,-85.31505825275855,95.49496159454166
1731.392497887415,-84.16433291347785,81.49479493433995
1732.979475429017,-87.82069797124663,86.38088975456408
1734.566452970619,-89.11334150470417,114.4486339113026
1736.15343051222,-88.43363409189919,152.4255525955633
1737.740408053822,-85.69488580809735,22.46418129699365
1739.327385595424,-84.27580566567889,39.02541444876016
1740.914363137025,-84.9065012978636,47.73168809540813
1742.501340678627,-85.02612766098922,66.75074808599936
1744.088318220229,-88.28159582352555,96.11592813592851
1745.675295761831,-71.41901907921925,62.4077117209146
1747.262273303432,-59.21401233544567,65.00436739070672
1748.849250845034,-55.13586664779619,64.69073058516484
1750.436228386636,-54.58034657482838,64.51601645309253
1752.023205928237,-54.59226083660806,64.04658371466192
1753.610183469839,-57.47563595184586,62.09294196387781
1755.19716101144,-66.49941970165381,54.97947174269095
1756.784138553042,-81.52005106436155,20.86070556087999
1758.371116094644,-92.18317815075252,137.5374820816869
1759.958093636245,-92.88015054745877,76.26601985488901
1761.545071177847,-101.8241099263795,10.50024910621853
1763.132048719449,-88.39640266294099,82.1767311539499
1764.71902626105,-82.41251575218085,62.18081934247173
1766.306003802652,-79.69752946077756,55.01501762656491
1767.892981344254,-78.9963227596614,56.78255386113586
1769.479958885855,-80.16890885989967,64.78838061688955
1771.066936427457,-83.28177483930246,76.46464768938357
1772.653913969059,-86.48775148903576,91.42105340811467
1774.240891510661,-87.93546129495674,129.8998072296382
1775.827869052262,-86.69857027415587,170.5891071765202
1777.414846593864,-87.38054170390109,4.972695349006861
1779.001824135465,-89.14438703047998,16.9075054494454
1780.588801677067,-94.34511673605027,44.02939601738327
1782.175779218669,-93.61343956045958,124.0739621786456
1783.76275676027,-87.36518048459304,140.5615072439308
1785.349734301872,-85.14839104795718,158.3413321014021
1786.936711843474,-86.53794229756107,177.6550829529872
1788.523689385075,-91.06675855700031,10.65919188245918
1790.110666926677,-93.44741213141985,9.221056449783067
1791.697644468279,-98.38258109449056,150.888406673856
1793.28462200988,-90.26673312568909,62.47105579962287
1794.871599551482,-87.14365356928317,70.03961442898454
1796.458577093084,-96.49915576561759,111.7876034322425
1798.045554634685,-88.63186946898189,81.37644195736699
1799.632532176287,-84.49112650593588,100.6946303138906
1801.219509717889,-82.4629687430714,119.9679545297427
1802.80648725949,-80.41349185335186,143.8627581902338
1804.393464801092,-80.21342468030646,163.629567042372
1805.980442342694,-81.22532643538156,171.1321239693133
1807.567419884295,-83.91332079049749,169.6879523221621
1809.154397425897,-89.21008871263859,148.3133138054877
1810.741374967499,-90.05295406985559,134.0229538655512
1812.3283525091,-88.60959553815256,149.1681554416529
1813.915330050702,-86.97234809759206,136.80935140786
1815.502307592304,-88.07452698396838,115.2028861858833
1817.089285133905,-92.22844242934606,100.2286951255762
1818.676262675507,-95.58848711931103,114.3025312897552
1820.263240217109,-115.1027922580298,112.3696849980457
1821.85021775871,-103.4981028700747,119.8587725340106
1823.437195300312,-108.6395357188329,166.3966275148174
1825.024172841914,-96.68414284768581,52.00448890286597
1826.611150383515,-88.35258491006933,16.36537561602875
1828.198127925117,-86.42034422390833,179.9797380152997
1829.785105466719,-84.7356695129474,167.0448745569796
1831.37208300832,-82.19829385742918,155.1995105385039
1832.959060549922,-82.0057838976777,154.7542007370366
1834.546038091524,-83.01804084105059,162.2214674149908
1836.133015633125,-83.67183956706651,154.9446263848048
1837.719993174727,-84.24298719606355,148.6550927762071
1839.306970716329,-86.07512425019735,133.9335255592224
1840.89394825793,-84.13212974185946,76.63992908417453
1842.480925799532,-81.02078763182237,52.73402757515415
1844.067903341134,-82.11545353786587,42.19786436934539
1845.654880882735,-84.84880049748253,34.25236256712603
1847.241858424337,-94.5993673743248,50.09124609490237
1848.828835965939,-87.5799500836922,16.38518008841997
1850.41581350754,-82.59714091547538,24.59756238080652
1852.002791049142,-81.7312017947643,21.3121169229055
1853.589768590744,-80.41400426160278,14.60065262605582
1855.176746132345,-78.97386660051748,9.242618201260806
1856.763723673947,-77.5290100274875,177.8724944805785
1858.350701215548,-76.61882009410127,164.9531787790603
1859.93767875715,-77.52926876030975,156.5967012852283
1861.524656298752,-77.90578152335402,152.4429646731131
1863.111633840354,-77.62596467000709,149.7546553804344
1864.698611381955,-79.10587307570644,147.2797142679802
1866.285588923557,-80.77117488786357,158.0984941160374
1867.872566465159,-82.32053115144589,13.55883469456043
1869.45954400676,-81.7741687040931,56.12440788064047
1871.046521548362,-80.24096584881539,65.30845744856668
1872.633499089964,-79.38320535865783,59.55734946262017
1874.220476631565,-81.40125163956674,48.45233943335455
1875.807454173167,-85.85971550493029,8.349354421608506
1877.394431714769,-84.68407533192863,158.3736446082023
1878.98140925637,-82.98057980825035,166.5026071970884
1880.568386797972,-81.53867042316435,178.8900095199198
1882.155364339573,-80.56093623771497,15.26023338829061
1883.742341881175,-80.95342878231781,28.79723526647214
1885.329319422777,-83.95776050890164,36.0466314239637
1886.916296964378,-88.15421574145228,56.81211558309665
1888.50327450598,-90.73956958273175,67.8780126280718
1890.090252047582,-87.10296671272135,19.17998990199435
1891.677229589184,-81.31715394421313,15.87414370023056
1893.264207130785,-79.01506080689327,26.75694712803979
1894.851184672387,-77.40482030105359,27.29763047443451
1896.438162213989,-76.01656151610334,19.22072561716831
1898.02513975559,-76.1395350174913,12.02258504448722
1899.612117297192,-77.75765105780029,179.2905123141575
1901.199094838794,-79.58591429639175,167.561631102108
1902.786072380395,-83.96225081759812,166.6514801526948
1904.373049921997,-98.33407352877308,154.9168233988664
1905.960027463598,-101.3445927372924,150.2581132779258
1907.5470050052,-96.14790599991686,45.7371821692604
1909.133982546802,-91.36086424837291,175.7880687863409
1910.720960088403,-86.58555497662732,147.0056560009647
1912.307937630005,-83.60755708751185,144.0018915943576
1913.894915171607,-82.98172969612523,140.6758438313859
1915.481892713208,-83.70959361064678,134.4210964913197
1917.06887025481,-85.64751060694292,128.2054774962251
1918.655847796412,-87.52679359895865,118.860858241344
1920.242825338014,-88.84568100842191,112.4201241712998
1921.829802879615,-89.51487286111627,117.1640948838722
1923.416780421217,-86.56432621797981,131.4840565936401
1925.003757962819,-84.29735261019277,149.6866903126178
1926.59073550442,-82.79928533116573,174.5236236084149
1928.177713046022,-81.26798951980923,11.08426600690081
1929.764690587624,-81.88279444930782,25.70499189190559
1931.351668129225,-83.77286230014589,43.22403048897392
1932.938645670827,-87.24115888739055,73.00966811655792
1934.525623212428,-87.87522874527636,145.8406086152148
1936.11260075403,-85.31012713462496,177.8137922713861
1937.699578295632,-85.57115241795252,4.997657722446958
1939.286555837233,-86.05073930076848,24.78278243464983
1940.873533378835,-86.34205299182712,48.046189838393
1942.460510920437,-86.82696245573403,41.99375698706729
1944.047488462038,-84.14152394262666,32.43833243036748
1945.63446600364,-80.00359172857877,28.64244471220867
1947.221443545242,-76.35457440720812,20.0131077522666
1948.808421086844,-74.80348818596964,12.70982009317963
1950.395398628445,-74.84074842112017,6.392506175980595
1951.982376170047,-75.50760132244035,175.5336371916544
1953.569353711649,-77.18267948784299,160.1188424927714
1955.15633125325,-79.07674604914645,147.9391893437983
1956.743308794852,-79.95032443949812,147.3966751884872
1958.330286336453,-79.99423695344318,158.1857818919508
1959.917263878055,-80.06455150237819,166.086832671995
1961.504241419657,-81.30286013706066,169.8124798973782
1963.091218961258,-82.2638180844022,176.8612336941701
1964.67819650286,-83.84281937006976,2.581701076445476
1966.265174044462,-86.71644845552555,8.479272262486246
1967.852151586063,-87.24356099805567,17.4929068056153
1969.439129127665,-85.57575665784869,29.03556652163967
1971.026106669267,-83.49364504866584,32.27624866059109
1972.613084210868,-81.9907401759251,42.51050769940698
1974.20006175247,-82.55895656603123,55.39718766294047
1975.787039294072,-89.43158874692158,49.56974551862692
1977.374016835674,-94.73479235992143,132.9542865873251
1978.960994377275,-89.20823121666487,124.4493737477573
1980.547971918877,-84.77560263325955,134.2556179399664
1982.134949460478,-82.21841484309994,153.4590590698721
1983.72192700208,-82.2665178667628,4.502791912276043
1985.308904543682,-85.39953117473772,22.40536061543894
1986.895882085283,-93.27106168737798,14.19044953034555
1988.482859626885,-97.97909233392619,4.380033191845573
1990.069837168487,-96.1240095003804,135.8233604822794
1991.656814710088,-88.25494258276434,120.5243101472521
1993.24379225169,-85.12012958875106,149.7772269725201
1994.830769793292,-75.06892373125086,61.15469394462166
1996.417747334893,-64.92124099710672,78.57835450257951
1998.004724876495,-61.76330590541082,81.88670928602818
1999.591702418097,-61.59949131655226,82.88579066921544
2001.178679959698,-62.26748663619502,84.87496536838481
2002.7656575013,-66.64121781187492,87.41344880231316
2004.352635042902,-79.53320141422279,96.46182507769066
2005.939612584503,-90.02035430472746,21.16759858138448
2007.526590126105,-88.18757078247741,176.0322025959813
2009.113567667707,-84.458180778189,159.1230015629571
2010.700545209308,-82.45663343492764,167.9951247142967
2012.28752275091,-81.10791630954596,179.465247839588
2013.874500292512,-79.91612311244461,175.4829169580438
2015.461477834113,-80.03212953879405,166.5130395037191
2017.048455375715,-81.17869150484199,157.4582494977578
2018.635432917317,-82.79189891111838,136.2064048076685
2020.222410458918,-85.87394196964014,114.9352929105231
2021.80938800052,-94.27466642072497,82.42185667000875
2023.396365542122,-92.89866138874257,20.13697381179843
2024.983343083723,-93.50316161924229,154.6537947355349
2026.570320625325,-88.52532573160514,109.5347678069774
2028.157298166927,-88.10706310072106,96.80812190233922
2029.744275708528,-87.05910640146193,60.69650970121389
2031.33125325013,-84.78230924718716,52.31421028375574
2032.918230791732,-87.04693478159619,65.99649367851386
2034.505208333333,-90.68147711304033,94.06045777066169
2036.092185874935,-89.07076967015558,114.3565995761943
2037.679163416537,-85.87263174828783,135.8420769211199
2039.266140958138,-84.69928354305564,146.0743480212582
2040.85311849974,-84.33363945362154,133.7178146528558
2042.440096041342,-83.03584366646322,132.0167351304943
2044.027073582943,-81.65801239640645,140.7781153997654
2045.614051124545,-80.23267561612937,139.4629243197416
2047.201028666147,-79.73190472732986,135.3606132108629
2048.788006207748,-81.11010402935996,138.4761229703023
2050.37498374935,-82.82422068746455,157.849857447476
2051.961961290951,-82.05152696310863,2.217762235282138
2053.548938832553,-81.56959324009944,14.03871360849934
2055.135916374155,-81.38438102342286,6.074586949294604
2056.722893915757,-80.41132636244737,162.180441921213
2058.309871457358,-79.75346136262115,135.4375622907419
2059.89684899896,-79.82865145717768,118.832847898128
2061.483826540561,-80.86964373615787,119.1227261957077
2063.070804082163,-82.6898765858657,126.5558628776568
2064.657781623765,-84.47623197563988,134.3309591555676
2066.244759165367,-84.39378596851037,129.7422048862169
2067.831736706968,-85.56490691521965,106.7538186081888
2069.41871424857,-84.91350017072426,62.82361954290543
2071.005691790172,-81.58006828726587,39.25633091874711
2072.592669331773,-80.86291753069183,22.79202993064273
2074.179646873375,-83.74223730123724,10.71598739223228
2075.766624414976,-93.43304062855572,20.66607165433661
2077.353601956578,-93.35764920113064,149.2603532747387
2078.94057949818,-87.4369967953553,154.9974831496986
2080.527557039782,-87.01574279463713,116.0179487380296
2082.114534581383,-83.77952608492676,72.64810561186621
2083.701512122985,-83.07173587997875,58.81585201156214
2085.288489664586,-84.61963616859585,60.10912654245872
2086.875467206188,-86.42534986281348,69.11664205471443
2088.46244474779,-89.0654922467734,94.50218114534761
2090.049422289392,-85.36026898287818,127.8588592708398
2091.636399830993,-83.03176751771447,123.7607840277844
2093.223377372595,-83.60699684269159,125.0399241126717
2094.810354914197,-83.12822388889423,134.4910118973346
2096.397332455798,-82.64742619715493,122.1149377534042
2097.9843099974,-82.09989864191726,100.2017895268895
2099.571287539001,-81.62468590085405,79.20517487053841
2101.158265080603,-81.25189664695135,63.12611670122901
2102.745242622205,-82.87145202183369,62.67170613340861
2104.332220163807,-86.96064113229853,72.9194764015171
2105.919197705408,-89.05794789879491,86.45175410170495
2107.50617524701,-86.57355570510866,92.62920669773827
2109.093152788611,-83.17660388630406,80.89103171602636
2110.680130330213,-81.00868920931147,65.48980224708524
2112.267107871815,-80.93154247894203,50.6048956957484
2113.854085413417,-81.67138402629057,30.44229112259422
2115.441062955018,-82.92621675726792,2.103237039552749
2117.02804049662,-82.57314149614254,149.9135669377264
2118.615018038221,-81.58553234812308,132.0765786267974
2120.201995579823,-81.82725265966461,117.9732326224709
2121.788973121425,-83.85246845195078,114.8532970278464
2123.375950663026,-88.73229007108282,120.0216118009163
2124.962928204628,-90.59615134081713,122.8165965649948
2126.54990574623,-85.93620416648784,138.6954286917883
2128.136883287832,-82.69007462062186,144.2449183313873
2129.723860829433,-80.84823281904006,146.3700182629517
2131.310838371035,-79.43983746125264,157.053888989826
2132.897815912636,-79.6219940592613,164.2209736854198
2134.484793454238,-82.41752721259789,162.5120108333236
2136.07177099584,-88.211942738483,155.2357268260955
2137.658748537442,-93.16657746319522,65.48007054494146
2139.245726079043,-85.13587101601098,34.12973503457781
2140.832703620645,-85.66950209407757,30.83169330404608
2142.419681162246,-93.33757357653815,20.91216586351886
2144.006658703848,-98.62541960773797,13.42120192057281
2145.59363624545,-84.12587561212368,6.553727560557296
2147.180613787051,-79.35466330399888,7.563052322090521
2148.767591328653,-78.94885570358318,3.856732395687458
2150.354568870255,-79.86523183755735,1.019152326527648
2151.941546411857,-81.36539636810815,13.80375553878173
2153.528523953458,-83.14786715347191,52.88617137803251
2155.11550149506,-81.01635745779106,81.67767953068189
2156.702479036661,-79.0744134604017,86.16298194136429
2158.289456578263,-78.22575533210846,97.12375486579968
2159.876434119865,-79.04354106184692,110.4689411906158
2161.463411661467,-81.21990587919774,116.3881246611524
2163.050389203068,-82.73783051495104,113.8492978871831
2164.63736674467,-86.26815158705325,97.92105203264416
2166.224344286271,-90.21087240421491,33.57088869693352
2167.811321827873,-87.09341852811663,178.6683960281595
2169.398299369475,-89.34036460103719,162.3943263534643
2170.985276911076,-97.21032235460564,107.9223877132555
2172.572254452678,-96.5958167952455,161.1233891218935
2174.15923199428,-88.54966273129575,124.3232942731841
2175.746209535881,-86.16228892786545,102.1511789463138
2177.333187077483,-86.37450188068307,78.92087364092284
2178.920164619085,-87.45180826700135,79.82669275271003
2180.507142160686,-87.7576704564743,88.09011651836406
2182.094119702288,-92.06044443264872,82.74561769131169
2183.68109724389,-96.93111163245156,93.30144607413875
2185.268074785492,-93.81931387134964,95.32511843566236
2186.855052327093,-99.58717334623017,103.5688603654614
2188.442029868695,-102.9705579169206,19.83799403994496
2190.029007410296,-105.4496263859448,88.37613700560827
2191.615984951898,-90.25607194010412,127.6181514988796
2193.2029624935,-84.09231364168492,133.8565179503036
2194.789940035101,-80.72657747242701,145.423401014654
2196.376917576703,-78.92792725960436,153.0250321018843
2197.963895118305,-79.4767618428407,162.3290283642961
2199.550872659906,-80.29735554997606,176.5351397469396
